path,arm,fold,split,qwk,acc,bacc,f1_macro,mae,ece,brier,f1_kl0,f1_kl1,f1_kl2,f1_kl3,f1_kl4,sel_acc@80,sel_acc@90,aurc,abst_auroc,loss
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold0/external_test_metrics.json,A5,0,external,0.7819522848270521,0.6391520072169599,0.6280711504694094,0.5596106759893096,0.4654939106901218,0.1924568864747539,0.5579111787857616,0.744931636020745,0.0,0.6472060050041701,0.6836935166994106,0.7222222222222222,0.6621545403271292,0.6611528822055138,0.270600657116681,0.6088585038814397,
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold0/internal_test_metrics.json,A5,0,internal,0.7698444154369513,0.6234375,0.6017976223100915,0.5285742038437522,0.49375,0.1608065696433187,0.5486379685855118,0.7422003284072249,0.0,0.6197183098591549,0.6142857142857143,0.6666666666666666,0.6640625,0.6597222222222222,0.2576176089031028,0.6539741469857215,
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold1/best_val_metrics.json,A5,1,val,0.7953942785559998,0.5959860383944153,0.6107121479853156,0.5514671528195435,0.4816753926701571,0.0909275227465242,0.5628611924988454,0.738,0.2760416666666667,0.5592233009708738,0.6,0.584070796460177,0.5927947598253275,0.588748787584869,0.2951495862940391,0.6112880222876461,2.8195054133733115
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold1/external_test_metrics.json,A5,1,external,0.7886841181438127,0.5827695083446098,0.5808076506096805,0.4558541740713046,0.5272891294542175,0.0929245263889237,0.5605508469674776,0.7434944237918215,0.0,0.563894523326572,0.5017064846416383,0.4701754385964912,0.5910885504794134,0.5919799498746867,0.2913897931499289,0.6207032884277466,
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold1/internal_test_metrics.json,A5,1,internal,0.7790064226258424,0.575,0.5674894622140443,0.447929257818067,0.546875,0.0955564059782773,0.5579013372464636,0.7313195548489666,0.0,0.5435540069686411,0.4875,0.4772727272727273,0.587890625,0.5868055555555556,0.2883121347518016,0.6393562180306905,
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold2/best_val_metrics.json,A5,2,val,0.8257381241757651,0.6637630662020906,0.666132086860564,0.6575535654867237,0.3980836236933798,0.1271862308510971,0.530321152367206,0.7734138972809668,0.3178082191780822,0.6206896551724138,0.756578947368421,0.8192771084337349,0.664488017429194,0.6544046466602129,0.2616846704431043,0.607910733956183,2.9774354298909507
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold2/external_test_metrics.json,A5,2,external,0.7885363951762292,0.6391520072169599,0.6403497567679672,0.569202871884511,0.469553450608931,0.1514847784306909,0.5466731393673214,0.736937755565652,0.0,0.6025768087215064,0.7579617834394905,0.7485380116959064,0.6570783981951495,0.6571428571428571,0.2662390977390043,0.6058556810162314,
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold2/internal_test_metrics.json,A5,2,internal,0.7810171915572046,0.615625,0.6000411071526446,0.5210117272427451,0.4984375,0.122463554656133,0.546686718298256,0.7435897435897436,0.0,0.5584415584415584,0.6589595375722543,0.6440677966101694,0.630859375,0.6302083333333334,0.2761677517293435,0.6259646733523172,
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold3/best_val_metrics.json,A5,3,val,0.8028169985144942,0.6569920844327177,0.6669772996897019,0.6496734275552799,0.4186455584872471,0.1919705946228472,0.5433062063392757,0.7474332648870636,0.3137254901960784,0.6688851913477537,0.7137254901960784,0.8045977011494253,0.6941694169416942,0.6832844574780058,0.2501728916870304,0.6213881165688395,3.6857774787478976
/mnt/data/OAKNet_Curves_Replot_202606/00_unzipped/影像评估论文+UI(1)/#U5f71#U50cf#U6a21#U578b#U8bad#U7ec3#U7ed3#U679c/OAKNet_Imaging_Module_20260428/OAKNet_Imaging_Module_OAKNet#U8930#U535e#U511a#U59af#U2033#U6f61_20260428/02_Raw_Results_#U9358#U71b7#Ue750#U7039#U70ba#U7359#U7f01#U64b4#U7049/Per_fold_metrics_#U59e3#U5fd4#U59cc#U93b8#U56e8#U7223/A5/fold3/external_test_metrics.json,A5,3,external,0.7940793533023668,0.649977447000451,0.6354406512149602,0.5702536979449286,0.4451962110960757,0.1756517083380315,0.5396462953109893,0.7582892839980778,0.0,0.6541291905151267,0.7105263157894737,0.7283236994219653,0.6841511562323745,0.6766917293233082,0.2589951819295039,0.6169863425313178,
