arm,epoch,mean,sem,count
A2,30,38.06,0.14079141387961835,10
A2,31,38.2,0.30912061651652295,10
A2,32,38.22,0.3122676914301434,10
A2,33,38.62,0.3193048003954145,10
A2,34,38.260000000000005,0.19160143817599867,10
A2,35,38.160000000000004,0.282528268005561,10
A2,36,38.56,0.2895206766747798,10
A2,37,38.12,0.3329330930449012,10
A2,38,38.339999999999996,0.20612833111653717,10
A2,39,38.2,0.16465452046971288,10
A2,40,38.12,0.10624918300339482,10
A2,41,37.78,0.0879393730551532,10
A2,42,37.82,0.13888444437333106,10
A2,43,38.08,0.13564659966250528,10
A2,44,37.8,0.1414213562373092,10
A2,45,37.86,0.16679994670929058,10
A2,46,38.0,0.20221001184137521,10
A2,47,37.96,0.10873004286866744,10
A2,48,37.839999999999996,0.18926759422104505,10
A2,49,37.92,0.15405626677721793,10
A2,50,38.04,0.1045625809423877,10
A2,51,37.86,0.10022197585581935,10
A2,52,38.06,0.17838784213679493,10
A2,53,38.18,0.23132468763863254,10
A2,54,37.86,0.21664102412362538,10
A2,55,38.04,0.1600000000000003,10
A2,56,38.0,0.1534781924429514,10
A2,57,37.92,0.1236482466066092,10
A2,58,38.260000000000005,0.15289793254906248,10
A2,59,37.94,0.2017699460056204,10
A3,0,47.739999999999995,0.2217105219775451,10
A3,1,38.04,0.22271057451320045,10
A3,2,38.18,0.21746008573733455,10
A3,3,38.12,0.20154955277107972,10
A3,4,38.22,0.2293953404544702,10
A3,5,38.0,0.2022100118413745,10
A3,6,38.32,0.28158282775923876,10
A3,7,37.94,0.07774602526460307,10
A3,8,38.04,0.1423610433604179,10
A3,9,37.8,0.17638342073763974,10
A3,10,38.14,0.2372059583287622,10
A3,11,38.22,0.19136933459209787,10
A3,12,38.06,0.1127435635019183,10
A3,13,37.92,0.18785337071473818,10
A3,14,38.040000000000006,0.25263060428661893,10
A3,15,38.160000000000004,0.11661903789690561,10
A3,16,38.22,0.19933221850301458,10
A3,17,37.88,0.15549205052920778,10
A3,18,38.4,0.2772884579078052,10
A3,19,37.92,0.15405626677721734,10
A3,20,38.2,0.15202339001321802,10
A3,21,37.96,0.24000000000000019,10
A3,22,38.160000000000004,0.19390719429665362,10
A3,23,38.22,0.24073960113690426,10
A3,24,38.2,0.28982753492378915,10
A3,25,37.88,0.19933221850301452,10
A3,26,37.9,0.17763883459298996,10
A3,27,37.839999999999996,0.11469767022723533,10
A3,28,38.1,0.09428090415820728,10
A3,29,38.14,0.1166190378969058,10
A3,30,38.06,0.12754084313139338,10
A3,31,38.0,0.15347819244295063,10
A3,32,38.0,0.15634719199411443,10
A3,33,38.160000000000004,0.1796292478040993,10
A3,34,38.06,0.14696938456699132,10
A3,35,37.96,0.21766436956419383,10
A3,36,38.239999999999995,0.19390719429665285,10
A3,37,37.839999999999996,0.16411378166788243,10
A3,38,38.12,0.1339983416149455,10
A3,39,38.22,0.1420485050177503,10
A3,40,38.14,0.20504741998972964,10
A3,41,37.78,0.12892719737209174,10
A3,42,37.86,0.1292714628644356,10
A3,43,38.1,0.12472191289246404,10
A3,44,37.86,0.1439135542994858,10
A3,45,37.959999999999994,0.26964997888208875,10
A3,46,38.160000000000004,0.21969676071045446,10
A3,47,38.0,0.12292725943057194,10
A3,48,37.980000000000004,0.1554920505292084,10
A3,49,37.92,0.16786237749352267,10
A3,50,38.28,0.10832051206181263,10
A3,51,37.94,0.24276188608044244,10
A3,52,38.08,0.18061622912192038,10
A3,53,38.08,0.13888444437333142,10
A3,54,37.94,0.2315167380558044,10
A3,55,38.18,0.21123972690339834,10
A3,56,37.94,0.16138291249213665,10
A3,57,37.9,0.1825741858350558,10
A3,58,38.14,0.18451136670797355,10
A3,59,37.94,0.1845113667079745,10
A4,0,48.120000000000005,0.22647050335283989,10
A4,1,38.64,0.18571184369578803,10
A4,2,38.67999999999999,0.17562586496426033,10
A4,3,38.3,0.20763215336529917,10
A4,4,38.760000000000005,0.35752233807445144,10
A4,5,38.42,0.12719189352225954,10
A4,6,38.32,0.19020456823582807,10
A4,7,38.260000000000005,0.13759844960366835,10
A4,8,38.480000000000004,0.32207659544483125,10
A4,9,38.36,0.20827332469084425,10
A4,10,38.260000000000005,0.17962924780410008,10
A4,11,38.58,0.1611072796479276,10
A4,12,38.82,0.17307673314329605,10
A4,13,38.16,0.16546231527987795,10
A4,14,38.12,0.16110727964792815,10
A4,15,38.480000000000004,0.2434930982366624,10
A4,16,38.68,0.19136933459209796,10
A4,17,38.46,0.3442221504913487,10
A4,18,38.82,0.2004439517116387,10
A4,19,38.54,0.14391355429948613,10
A4,20,38.660000000000004,0.19618585292749585,10
A4,21,38.260000000000005,0.2817406214548723,10
A4,22,38.6,0.2913569784454955,10
A4,23,38.260000000000005,0.13097921802925705,10
A4,24,38.46,0.23720595832876235,10
A4,25,38.36,0.15434449203720263,10
A4,26,38.54,0.2940899333348375,10
A4,27,38.480000000000004,0.23036203390894658,10
A4,28,38.58,0.2205044721138835,10
A4,29,38.519999999999996,0.140475383371369,10
A4,30,38.3,0.259058123036339,10
A4,31,38.44,0.1796292478040994,10
A4,32,38.44,0.17587874611030588,10
A4,33,39.06,0.26633312473917586,10
A4,34,38.480000000000004,0.19595917942265395,10
A4,35,38.5,0.19090428084368474,10
A4,36,38.64,0.2039607805437109,10
A4,37,38.2,0.1873795909674024,10
A4,38,38.7,0.23380903889000249,10
A4,39,38.88,0.22548712700383644,10
A4,40,38.88,0.167862377493522,10
A4,41,38.36,0.17838784213679526,10
A4,42,38.36,0.17713773674115274,10
A4,43,38.44,0.19160143817599803,10
A4,44,38.4,0.24312776705080652,10
A4,45,38.5,0.12649110640673525,10
A4,46,38.720000000000006,0.27276363393971753,10
A4,47,38.36,0.2848781415896199,10
A4,48,38.54,0.1586050300449378,10
A4,49,38.54,0.10456258094238739,10
A4,50,38.4,0.2724375565560331,10
A4,51,38.46,0.24367555843329441,10
A4,52,38.62,0.13063945294843599,10
A4,53,38.440000000000005,0.15289793254906345,10
A4,54,38.6,0.3091206165165234,10
A4,55,38.760000000000005,0.3059411708155676,10
A4,56,38.7,0.2641548367487863,10
A4,57,38.62,0.2694851057521023,10
A4,58,38.86,0.2753583523741784,10
A4,59,38.4,0.24765567494675603,10
A5,0,48.06,0.1892675942210456,10
A5,1,38.08,0.14817407180595296,10
A5,2,38.46,0.1950498511777046,10
A5,3,38.239999999999995,0.10456258094238713,10
A5,4,38.12,0.1103529690483123,10
A5,5,38.2,0.06992058987800999,10
A5,6,38.64,0.10022197585581963,10
A5,7,38.239999999999995,0.14391355429948582,10
A5,8,38.18,0.11035296904831217,10
A5,9,38.44,0.1392040867854735,10
A5,10,38.42,0.11430952132988073,10
A5,11,38.44,0.13097921802925672,10
A5,12,38.96,0.0618241233033048,10
A5,13,38.46,0.06182412330330471,10
A5,14,38.36,0.15577761927397263,10
A5,15,38.660000000000004,0.10873004286866761,10
A5,16,38.4,0.12472191289246382,10
A5,17,38.660000000000004,0.1326649916142161,10
A5,18,39.02,0.31084115271666035,10
A5,19,38.7,0.18618986725025324,10
A5,20,38.56,0.1586050300449381,10
A5,21,38.62,0.1611072796479271,10
A5,22,38.839999999999996,0.17713773674115257,10
A5,23,38.64,0.1720465053408521,10
A5,24,38.46,0.1499629583893596,10
A5,25,38.46,0.17074997966487615,10
A5,26,38.64,0.18451136670797338,10
A5,27,39.239999999999995,0.4399999999999992,10
A5,28,38.88,0.2743882083634226,10
A5,29,38.82,0.12892719737209063,10
A5,30,38.519999999999996,0.08793937305515312,10
A5,31,38.56,0.17587874611030518,10
A5,32,38.58,0.2091251618847748,10
A5,33,38.9,0.15916448515084516,10
A5,34,38.7,0.1885618083164128,10
A5,35,38.58,0.15114378731672834,10
A5,36,39.08,0.15832456116050617,10
A5,37,38.6,0.231900361745681,10
A5,38,38.68,0.21746008573733425,10
A5,39,38.92,0.1665332799572913,10
A5,40,38.54,0.18086213288334052,10
A5,41,38.6,0.3602468289628347,10
A5,42,38.94,0.5965083588871342,10
A5,43,38.78,0.14666666666666697,10
A5,44,38.18,0.07717224601860183,10
A5,45,38.4,0.17126976771553504,10
A5,46,38.519999999999996,0.12183777921664739,10
A5,47,38.519999999999996,0.21847959477565304,10
A5,48,38.14,0.14696938456699082,10
A5,49,38.36,0.2671661987935184,10
A5,50,38.17999999999999,0.09285592184789446,10
A5,51,38.28,0.22548712700383705,10
A5,52,39.059999999999995,0.5775811631277461,10
A5,53,38.92,0.4611097724210828,10
A5,54,39.04,0.5260333745221027,10
A5,55,38.58,0.2931817790306144,10
A5,56,38.1,0.20763215336529964,10
A5,57,38.42,0.23701851779508246,10
A5,58,38.6,0.22900752049756906,10
A5,59,38.78,0.3820413008505176,10
A6,0,49.12,0.7103676669318654,10
A6,1,39.46,0.5455272678794344,10
A6,2,39.38,0.484148737476409,10
A6,3,38.78,0.5775042087388729,10
A6,4,39.22,0.6977423911763168,10
A6,5,38.86,0.5783501438479015,10
A6,6,38.6,0.17384539747207062,10
A6,7,38.3,0.1054092553389458,10
A6,8,38.06,0.16546231527987826,10
A6,9,38.1,0.051639777949432634,10
A6,10,38.7,0.39609202073367894,10
A6,11,38.78,0.3485844389973703,10
A6,12,38.339999999999996,0.0618241233033049,10
A6,13,37.9,0.13333333333333344,10
A6,14,38.78,0.5263712251507167,10
A6,15,38.92,0.49414347893883726,10
A6,16,39.0,0.49620784175808985,10
A6,17,39.7,0.42478752858863966,10
A6,18,40.339999999999996,0.5643481982684887,10
A6,19,40.339999999999996,0.7298706125821969,10
A6,20,40.480000000000004,0.6269502904271328,10
A6,21,40.44,0.6751460747291816,10
A6,22,40.6,0.8022191443462033,10
A6,23,40.62,0.647525203284698,10
A6,24,40.62,0.7956548665512382,10
A6,25,39.78,0.8028836915906461,10
A6,26,39.8,0.7423685817106694,10
A6,27,39.72,0.6874752520798276,10
A6,28,39.980000000000004,0.749636949166432,10
A6,29,39.7,0.7251053563295321,10
A6,30,39.78,0.6594273610068395,10
A6,31,39.739999999999995,0.7416498125425803,10
A6,32,39.72,0.7829857384822962,10
A6,33,40.120000000000005,0.7128658904575089,10
A6,34,39.839999999999996,0.7016171795692199,10
A6,35,38.96,0.6748168475799765,10
A6,36,39.239999999999995,0.6017012917091377,10
A6,37,38.739999999999995,0.7132398692663721,10
A6,38,39.12,0.6674661872418042,10
A6,39,39.260000000000005,0.5942689252817749,10
A6,40,39.22,0.6707872654989478,10
A6,41,39.36,0.5631656555184773,10
A6,42,38.980000000000004,0.6707872654989468,10
A6,43,39.12,0.6543529458769003,10
A6,44,38.7,0.5914201364324502,10
A6,45,39.1,0.643255608430877,10
A6,46,39.239999999999995,0.6141299174894146,10
A6,47,39.04,0.6042810236599819,10
A6,48,38.94,0.5998518335574395,10
A6,49,39.32,0.6329472507422893,10
A6,50,39.32,0.6502649032851499,10
A6,51,39.220000000000006,0.694870091775754,10
A6,52,39.3,0.6228964600958975,10
A6,53,39.1,0.6236095644623239,10
A6,54,39.1,0.5529717694220726,10
A6,55,39.260000000000005,0.5829427263653111,10
A6,56,39.36,0.7060374557265987,10
A6,57,38.88,0.6684642432056063,10
A6,58,40.0,0.6982517852147287,10
A6,59,39.06,0.7491031674980123,10
A7,0,48.08,0.12543258481484532,10
A7,1,38.019999999999996,0.2284245559868241,10
A7,2,38.08,0.1902045682358282,10
A7,3,38.04,0.1439135542994859,10
A7,4,38.220000000000006,0.15691469727919768,10
A7,5,37.879999999999995,0.12719189352226012,10
A7,6,38.22,0.14817407180595227,10
A7,7,38.239999999999995,0.11661903789690665,10
A7,8,37.92,0.07423685817106743,10
A7,9,37.92,0.13232955494186158,10
A7,10,38.3,0.18973665961010241,10
A7,11,38.22,0.19595917942265395,10
A7,12,38.239999999999995,0.11075498483890764,10
A7,13,38.0,0.12649110640673522,10
A7,14,38.06,0.15860503004493715,10
A7,15,38.06,0.11661903789690567,10
A7,16,38.3,0.13498971154211056,10
A7,17,38.0,0.08692269873603509,10
A7,18,38.3,0.2820559440174157,10
A7,19,37.92,0.1103529690483126,10
A7,20,38.36,0.15999999999999986,10
A7,21,37.88,0.16110727964792754,10
A7,22,38.1,0.15347819244295105,10
A7,23,38.160000000000004,0.13432961119739936,10
A7,24,38.239999999999995,0.19390719429665357,10
A7,25,37.94,0.19275776393067948,10
A7,26,37.980000000000004,0.14817407180595332,10
A7,27,38.0,0.03651483716701145,10
A7,28,38.28,0.10832051206181245,10
A7,29,38.12,0.09285592184789497,10
A7,30,37.980000000000004,0.08537498983243844,10
A7,31,38.02,0.1526069752301279,10
A7,32,38.160000000000004,0.14847371634213327,10
A7,33,38.4,0.1646545204697129,10
A7,34,38.2,0.14757295747452495,10
A7,35,38.0,0.17384539747207128,10
A7,36,38.260000000000005,0.11469767022723619,10
A7,37,37.98,0.1466666666666664,10
A7,38,38.28,0.17562586496425975,10
A7,39,38.32,0.15972198067614649,10
A7,40,38.3,0.12649110640673497,10
A7,41,37.94,0.13432961119739936,10
A7,42,37.9,0.11925695879998871,10
A7,43,38.18,0.14817407180595288,10
A7,44,37.92,0.11035296904831209,10
A7,45,37.879999999999995,0.15114378731672815,10
A7,46,38.160000000000004,0.1857118436957883,10
A7,47,38.2,0.13498971154211054,10
A7,48,37.94,0.07483314773547861,10
A7,49,38.0,0.14452988925785845,10
A7,50,38.22,0.1289271973720909,10
A7,51,37.88,0.09977753031397167,10
A7,52,38.12,0.10413666234542256,10
A7,53,38.12,0.1019803902718554,10
A7,54,37.959999999999994,0.16138291249213585,10
A7,55,38.08,0.09752492558885212,10
A7,56,37.959999999999994,0.07483314773547918,10
A7,57,37.96,0.12036980056845147,10
A7,58,38.18,0.0952190457139048,10
A7,59,38.02,0.1289271973720914,10
